"","year","earnings poverty","earnings poverty se","monthly poverty","monthly poverty se","children in NW families poverty","children in NW families poverty sd"
"165",2012.66666666667,0.308596369047199,0.00101378890458991,0.153226607370217,0.000970386996841316,0.0627655078031937,0
"166",2012.75,0.317605350915434,0.0011385208838511,0.154507589492856,0.000931544808868516,0.0592325360788912,0
"167",2012.83333333333,0.318477091304598,0.00118683937982977,0.1542810090762,0.000892117561689452,0.0541446399865984,0
"168",2012.91666666667,0.313417513991046,0.0011473252056526,0.153295130726761,0.000935317567028404,0.0555316660618832,0
"169",2013,0.315828356675864,0.000939368310629323,0.151509829024708,0.000888685592816621,0.0557848071201566,0
"170",2013.08333333333,0.319618023250018,0.000942457054273847,0.148447844063838,0.000982665774319757,0.057137810092781,0
"171",2013.16666666667,0.320310119804658,0.00114274108996629,0.149264548190961,0.000833830820238127,0.0592049178443167,0
"172",2013.25,0.315270033143109,0.00106213398768472,0.148668929860885,0.000867489432614201,0.0595859680069831,0
"173",2013.33333333333,0.312296975882501,0.00105978086849634,0.14744871488906,0.000812251400132251,0.053826274154257,0
"174",2013.41666666667,0.3163806272504,0.000977833988159451,0.148683703774433,0.000929984894580516,0.048018687373712,0
"175",2013.5,0.306313898939363,0.00103693525653509,0.147780698123212,0.000959272976814281,0.0534997741011083,0
"176",2013.58333333333,0.306818667401968,0.00105916178991017,0.148135049517612,0.000841071211764204,0.0582458803449968,0
"177",2013.66666666667,0.306338890930369,0.00100957961745346,0.150236383762692,0.000974981302358107,0.0600779478158155,0
"178",2013.75,0.308887263013706,0.00109889245005816,0.151022012088129,0.000954881455048095,0.0517326769506616,0
"179",2013.83333333333,0.31354219788341,0.000991506098697874,0.15151756019017,0.000926728086829591,0.0535943749517546,0
"180",2013.91666666667,0.31277708205007,0.00110109982377737,0.149899927692179,0.000911689524320196,0.0515693157284202,0
"181",2014,0.307303272568233,0.00100746107845604,0.149197698125072,0.000897502341189226,0.0521041511888783,0
"182",2014.08333333333,0.316993397347541,0.000951019286247591,0.148153825353124,0.000895675755555359,0.0553768498520235,0
"183",2014.16666666667,0.317542953106413,0.00115230754328458,0.147144703165201,0.000952754350866397,0.0530277189233093,0
"184",2014.25,0.312056284552868,0.000874698280096166,0.148140100876646,0.000822939135563878,0.0519437748257073,0
"185",2014.33333333333,0.310458559607445,0.00113801061965444,0.147343865445286,0.000841384475597445,0.0438005254976544,0
"186",2014.41666666667,0.307282932863948,0.00110313424627215,0.147755488405707,0.00092512889687656,0.0443624243476789,0
"187",2014.5,0.304117927751904,0.00102242182792507,0.147065923341113,0.000978425989946076,0.0474046269766819,0
"188",2014.58333333333,0.310151128194695,0.00118776301532676,0.145451187911522,0.000921379653074398,0.0556647318435537,0
"189",2014.66666666667,0.304335562349212,0.000878588365966929,0.145375972320657,0.00104549632212458,0.050324876710289,0
"190",2014.75,0.308596976754047,0.00116542238529481,0.14621664570613,0.000923229182086952,0.0480549446394004,0
"191",2014.83333333333,0.304596214431441,0.00108164539787384,0.146293314065357,0.000976087094571277,0.0508201498982291,0
"192",2014.91666666667,0.306262054847298,0.00102457572700996,0.146459029511119,0.00094494104956154,0.0503287312083038,0
"193",2015,0.305425705836021,0.00111899091890145,0.142704938507035,0.00105099785831768,0.0467743707907548,0
"194",2015.08333333333,0.307133577982071,0.00101526983669848,0.137624569154744,0.000946314548040891,0.0521759823689568,0
"195",2015.16666666667,0.306304211367989,0.00116595342164317,0.137310780852808,0.000914244560394962,0.0513106536572278,0
"196",2015.25,0.305337308776843,0.00103131923715053,0.137617013225986,0.000897110985640569,0.047691653920616,0
"197",2015.33333333333,0.302473600922969,0.00117018323385291,0.13925744255504,0.000980000035971003,0.043182386508952,0
"198",2015.41666666667,0.303279536410707,0.000923351835325935,0.138121784720357,0.000957610839498655,0.0424778065535768,0
"199",2015.5,0.301350745536786,0.00108584589413852,0.137116675033342,0.000773487348769157,0.0459020953546471,0
"200",2015.58333333333,0.300604642784878,0.00111349578545099,0.138169618071654,0.00088545052112851,0.0466549804010915,0
"201",2015.66666666667,0.293732483377574,0.000908305741968257,0.137926647704164,0.000953978154625254,0.0477967580070771,0
"202",2015.75,0.300195274668321,0.000866898335684901,0.13741162799757,0.000970587511667181,0.0498352717897008,0
"203",2015.83333333333,0.291466417906409,0.00101142634053658,0.137645835101508,0.000812137054981465,0.0469625334076218,0
"204",2015.91666666667,0.30043565520843,0.000955296929999107,0.136406447155744,0.00101413228825726,0.0458487280605866,0
"205",2016,0.30409715928799,0.00113985754259707,0.134236797869071,0.000974121013063261,0.042520253869499,0
"206",2016.08333333333,0.303621230327581,0.00100514911439323,0.132478209302324,0.000799090169826119,0.0476972415037364,0
"207",2016.16666666667,0.292647465619136,0.000991706196687232,0.130531674775865,0.000897875952610305,0.0442633639950933,0
"208",2016.25,0.30292072279872,0.00109624514065883,0.130222329652161,0.000944377141939621,0.0399294099664694,0
"209",2016.33333333333,0.292844551865427,0.0011604809042049,0.129606355706095,0.000861389389543305,0.037312396077896,0
"210",2016.41666666667,0.291292953300435,0.000912355891913613,0.130641879771416,0.00101470408941481,0.0379206141872828,0
"211",2016.5,0.290198124112549,0.00100593716398695,0.131704901261137,0.00102719524550832,0.043673007847143,0
"212",2016.58333333333,0.286002398103536,0.00103283169986915,0.129673529460956,0.000926074431219115,0.0423011085509956,0
"213",2016.66666666667,0.290112886746448,0.00100026639450269,0.131121497903568,0.000861132362440359,0.0436388345381641,0
"214",2016.75,0.297257683451965,0.00104394235752714,0.131499423356744,0.000818712128337887,0.0376881752589109,0
"215",2016.83333333333,0.296369866628139,0.000906607958446051,0.1317599415569,0.000838050061037777,0.0362363695555117,0
"216",2016.91666666667,0.296564609083351,0.00132751075474972,0.132065463746776,0.000904704598351908,0.0363547706064372,0
"217",2017,0.293998313207121,NA,0.133362573330968,NA,0.0367391870900906,NA
